Daily Precipitation,,,
Date,Value,Time Period,Climate Model
06-12-2000,2.628,1986-2005,IPSL-CM5A-LA
07-12-2000,1.83,1986-2005,IPSL-CM5A-LA
08-12-2000,0.355,1986-2005,IPSL-CM5A-LA
09-12-2000,0.307,1986-2005,IPSL-CM5A-LA
10-12-2000,1.493,1986-2005,IPSL-CM5A-LA
11-12-2000,2.941,1986-2005,IPSL-CM5A-LA
12-12-2000,1.105,1986-2005,IPSL-CM5A-LA
13-12-2000,0.008,1986-2005,IPSL-CM5A-LA
14-12-2000,0.012,1986-2005,IPSL-CM5A-LA
15-12-2000,0,1986-2005,IPSL-CM5A-LA
16-12-2000,0,1986-2005,IPSL-CM5A-LA
17-12-2000,0.211,1986-2005,IPSL-CM5A-LA
18-12-2000,0.671,1986-2005,IPSL-CM5A-LA
19-12-2000,2.428,1986-2005,IPSL-CM5A-LA
20-12-2000,12.425,1986-2005,IPSL-CM5A-LA
21-12-2000,0.306,1986-2005,IPSL-CM5A-LA
22-12-2000,0.852,1986-2005,IPSL-CM5A-LA
23-12-2000,0.526,1986-2005,IPSL-CM5A-LA
24-12-2000,0.332,1986-2005,IPSL-CM5A-LA
25-12-2000,0.477,1986-2005,IPSL-CM5A-LA
26-12-2000,0.007,1986-2005,IPSL-CM5A-LA
27-12-2000,1.117,1986-2005,IPSL-CM5A-LA
28-12-2000,1.07,1986-2005,IPSL-CM5A-LA
29-12-2000,0.006,1986-2005,IPSL-CM5A-LA
30-12-2000,0.211,1986-2005,IPSL-CM5A-LA
31-12-2000,0.018,1986-2005,IPSL-CM5A-LA
01-01-2001,0.288,1986-2005,IPSL-CM5A-LA
02-01-2001,0.018,1986-2005,IPSL-CM5A-LA
03-01-2001,0.013,1986-2005,IPSL-CM5A-LA
04-01-2001,0,1986-2005,IPSL-CM5A-LA
05-01-2001,0,1986-2005,IPSL-CM5A-LA
06-01-2001,0.84,1986-2005,IPSL-CM5A-LA
07-01-2001,0.571,1986-2005,IPSL-CM5A-LA
08-01-2001,3.453,1986-2005,IPSL-CM5A-LA
09-01-2001,0.781,1986-2005,IPSL-CM5A-LA
10-01-2001,1.723,1986-2005,IPSL-CM5A-LA
11-01-2001,0.006,1986-2005,IPSL-CM5A-LA
12-01-2001,0.004,1986-2005,IPSL-CM5A-LA
13-01-2001,0,1986-2005,IPSL-CM5A-LA
14-01-2001,0.002,1986-2005,IPSL-CM5A-LA
15-01-2001,0.288,1986-2005,IPSL-CM5A-LA
16-01-2001,0.049,1986-2005,IPSL-CM5A-LA
17-01-2001,0,1986-2005,IPSL-CM5A-LA
18-01-2001,0,1986-2005,IPSL-CM5A-LA
19-01-2001,0.001,1986-2005,IPSL-CM5A-LA
20-01-2001,0.023,1986-2005,IPSL-CM5A-LA
21-01-2001,0.554,1986-2005,IPSL-CM5A-LA
22-01-2001,2.346,1986-2005,IPSL-CM5A-LA
23-01-2001,6.686,1986-2005,IPSL-CM5A-LA
24-01-2001,0.732,1986-2005,IPSL-CM5A-LA
25-01-2001,2.77,1986-2005,IPSL-CM5A-LA
26-01-2001,2.189,1986-2005,IPSL-CM5A-LA
27-01-2001,1.15,1986-2005,IPSL-CM5A-LA
28-01-2001,1.814,1986-2005,IPSL-CM5A-LA
29-01-2001,3.588,1986-2005,IPSL-CM5A-LA
30-01-2001,0,1986-2005,IPSL-CM5A-LA
31-01-2001,8.805,1986-2005,IPSL-CM5A-LA
01-02-2001,17.022,1986-2005,IPSL-CM5A-LA
02-02-2001,0.495,1986-2005,IPSL-CM5A-LA
03-02-2001,0.649,1986-2005,IPSL-CM5A-LA
04-02-2001,1.637,1986-2005,IPSL-CM5A-LA
05-02-2001,0.314,1986-2005,IPSL-CM5A-LA
06-02-2001,0.003,1986-2005,IPSL-CM5A-LA
07-02-2001,0.01,1986-2005,IPSL-CM5A-LA
08-02-2001,0.255,1986-2005,IPSL-CM5A-LA
09-02-2001,0.012,1986-2005,IPSL-CM5A-LA
10-02-2001,0.688,1986-2005,IPSL-CM5A-LA
11-02-2001,0.684,1986-2005,IPSL-CM5A-LA
12-02-2001,26.191,1986-2005,IPSL-CM5A-LA
13-02-2001,3.118,1986-2005,IPSL-CM5A-LA
14-02-2001,0.011,1986-2005,IPSL-CM5A-LA
15-02-2001,0.114,1986-2005,IPSL-CM5A-LA
16-02-2001,0.257,1986-2005,IPSL-CM5A-LA
17-02-2001,2.05,1986-2005,IPSL-CM5A-LA
18-02-2001,3.2,1986-2005,IPSL-CM5A-LA
19-02-2001,0.003,1986-2005,IPSL-CM5A-LA
20-02-2001,2.951,1986-2005,IPSL-CM5A-LA
21-02-2001,1.021,1986-2005,IPSL-CM5A-LA
22-02-2001,0.543,1986-2005,IPSL-CM5A-LA
23-02-2001,0,1986-2005,IPSL-CM5A-LA
24-02-2001,0.03,1986-2005,IPSL-CM5A-LA
25-02-2001,0,1986-2005,IPSL-CM5A-LA
26-02-2001,0.544,1986-2005,IPSL-CM5A-LA
27-02-2001,0.642,1986-2005,IPSL-CM5A-LA
28-02-2001,1.309,1986-2005,IPSL-CM5A-LA
01-03-2001,0.185,1986-2005,IPSL-CM5A-LA
02-03-2001,3.395,1986-2005,IPSL-CM5A-LA
03-03-2001,2.353,1986-2005,IPSL-CM5A-LA
04-03-2001,0.807,1986-2005,IPSL-CM5A-LA
05-03-2001,5.46,1986-2005,IPSL-CM5A-LA
06-03-2001,12.838,1986-2005,IPSL-CM5A-LA
07-03-2001,1.603,1986-2005,IPSL-CM5A-LA
08-03-2001,0,1986-2005,IPSL-CM5A-LA
09-03-2001,28.298,1986-2005,IPSL-CM5A-LA
10-03-2001,9.949,1986-2005,IPSL-CM5A-LA
11-03-2001,0.367,1986-2005,IPSL-CM5A-LA
12-03-2001,0.147,1986-2005,IPSL-CM5A-LA
13-03-2001,0.003,1986-2005,IPSL-CM5A-LA
14-03-2001,0.031,1986-2005,IPSL-CM5A-LA
15-03-2001,0.001,1986-2005,IPSL-CM5A-LA
16-03-2001,6.338,1986-2005,IPSL-CM5A-LA
17-03-2001,34.06,1986-2005,IPSL-CM5A-LA
18-03-2001,3.336,1986-2005,IPSL-CM5A-LA
19-03-2001,1.554,1986-2005,IPSL-CM5A-LA
20-03-2001,7.207,1986-2005,IPSL-CM5A-LA
21-03-2001,4.096,1986-2005,IPSL-CM5A-LA
22-03-2001,1.703,1986-2005,IPSL-CM5A-LA
23-03-2001,0.565,1986-2005,IPSL-CM5A-LA
24-03-2001,0.459,1986-2005,IPSL-CM5A-LA
25-03-2001,5.593,1986-2005,IPSL-CM5A-LA
26-03-2001,6.81,1986-2005,IPSL-CM5A-LA
27-03-2001,0.003,1986-2005,IPSL-CM5A-LA
28-03-2001,2.546,1986-2005,IPSL-CM5A-LA
29-03-2001,15.726,1986-2005,IPSL-CM5A-LA
30-03-2001,0.063,1986-2005,IPSL-CM5A-LA
31-03-2001,0,1986-2005,IPSL-CM5A-LA
01-04-2001,0.109,1986-2005,IPSL-CM5A-LA
02-04-2001,0.028,1986-2005,IPSL-CM5A-LA
03-04-2001,0.83,1986-2005,IPSL-CM5A-LA
04-04-2001,25.98,1986-2005,IPSL-CM5A-LA
05-04-2001,3.258,1986-2005,IPSL-CM5A-LA
06-04-2001,2.884,1986-2005,IPSL-CM5A-LA
07-04-2001,4.621,1986-2005,IPSL-CM5A-LA
08-04-2001,1.853,1986-2005,IPSL-CM5A-LA
09-04-2001,3.023,1986-2005,IPSL-CM5A-LA
10-04-2001,1.668,1986-2005,IPSL-CM5A-LA
11-04-2001,1.624,1986-2005,IPSL-CM5A-LA
12-04-2001,2.547,1986-2005,IPSL-CM5A-LA
13-04-2001,0.235,1986-2005,IPSL-CM5A-LA
14-04-2001,0.41,1986-2005,IPSL-CM5A-LA
15-04-2001,0.676,1986-2005,IPSL-CM5A-LA
16-04-2001,0.15,1986-2005,IPSL-CM5A-LA
17-04-2001,0.866,1986-2005,IPSL-CM5A-LA
18-04-2001,0,1986-2005,IPSL-CM5A-LA
19-04-2001,9.7,1986-2005,IPSL-CM5A-LA
20-04-2001,0.032,1986-2005,IPSL-CM5A-LA
21-04-2001,0.431,1986-2005,IPSL-CM5A-LA
22-04-2001,1.516,1986-2005,IPSL-CM5A-LA
23-04-2001,3.433,1986-2005,IPSL-CM5A-LA
24-04-2001,0,1986-2005,IPSL-CM5A-LA
25-04-2001,0,1986-2005,IPSL-CM5A-LA
26-04-2001,0.078,1986-2005,IPSL-CM5A-LA
27-04-2001,4.872,1986-2005,IPSL-CM5A-LA
28-04-2001,2.841,1986-2005,IPSL-CM5A-LA
29-04-2001,2.63,1986-2005,IPSL-CM5A-LA
30-04-2001,0.562,1986-2005,IPSL-CM5A-LA
01-05-2001,2.329,1986-2005,IPSL-CM5A-LA
02-05-2001,0.909,1986-2005,IPSL-CM5A-LA
03-05-2001,0.977,1986-2005,IPSL-CM5A-LA
04-05-2001,0.031,1986-2005,IPSL-CM5A-LA
05-05-2001,3.076,1986-2005,IPSL-CM5A-LA
06-05-2001,0,1986-2005,IPSL-CM5A-LA
07-05-2001,0.621,1986-2005,IPSL-CM5A-LA
08-05-2001,1.304,1986-2005,IPSL-CM5A-LA
09-05-2001,9.982,1986-2005,IPSL-CM5A-LA
10-05-2001,0.088,1986-2005,IPSL-CM5A-LA
11-05-2001,0.074,1986-2005,IPSL-CM5A-LA
12-05-2001,0.683,1986-2005,IPSL-CM5A-LA
13-05-2001,0.016,1986-2005,IPSL-CM5A-LA
14-05-2001,0,1986-2005,IPSL-CM5A-LA
15-05-2001,0,1986-2005,IPSL-CM5A-LA
16-05-2001,4.582,1986-2005,IPSL-CM5A-LA
17-05-2001,0.914,1986-2005,IPSL-CM5A-LA
18-05-2001,0.026,1986-2005,IPSL-CM5A-LA
19-05-2001,0,1986-2005,IPSL-CM5A-LA
20-05-2001,0,1986-2005,IPSL-CM5A-LA
21-05-2001,0,1986-2005,IPSL-CM5A-LA
22-05-2001,5.026,1986-2005,IPSL-CM5A-LA
23-05-2001,0.88,1986-2005,IPSL-CM5A-LA
24-05-2001,0.546,1986-2005,IPSL-CM5A-LA
25-05-2001,0,1986-2005,IPSL-CM5A-LA
26-05-2001,0.064,1986-2005,IPSL-CM5A-LA
27-05-2001,0.58,1986-2005,IPSL-CM5A-LA
28-05-2001,16.482,1986-2005,IPSL-CM5A-LA
29-05-2001,17.839,1986-2005,IPSL-CM5A-LA
30-05-2001,4.826,1986-2005,IPSL-CM5A-LA
31-05-2001,0.017,1986-2005,IPSL-CM5A-LA
01-06-2001,0.005,1986-2005,IPSL-CM5A-LA
02-06-2001,0.667,1986-2005,IPSL-CM5A-LA
03-06-2001,11.078,1986-2005,IPSL-CM5A-LA
04-06-2001,0.82,1986-2005,IPSL-CM5A-LA
05-06-2001,0,1986-2005,IPSL-CM5A-LA
06-06-2001,0,1986-2005,IPSL-CM5A-LA
07-06-2001,5.653,1986-2005,IPSL-CM5A-LA
08-06-2001,9.355,1986-2005,IPSL-CM5A-LA
09-06-2001,8.9,1986-2005,IPSL-CM5A-LA
10-06-2001,0.234,1986-2005,IPSL-CM5A-LA
11-06-2001,2.489,1986-2005,IPSL-CM5A-LA
12-06-2001,2.93,1986-2005,IPSL-CM5A-LA
13-06-2001,0.75,1986-2005,IPSL-CM5A-LA
14-06-2001,3.406,1986-2005,IPSL-CM5A-LA
15-06-2001,4.287,1986-2005,IPSL-CM5A-LA
16-06-2001,5.016,1986-2005,IPSL-CM5A-LA
17-06-2001,5.402,1986-2005,IPSL-CM5A-LA
18-06-2001,0.638,1986-2005,IPSL-CM5A-LA
19-06-2001,5.202,1986-2005,IPSL-CM5A-LA
20-06-2001,0.027,1986-2005,IPSL-CM5A-LA
21-06-2001,0.267,1986-2005,IPSL-CM5A-LA
22-06-2001,6.462,1986-2005,IPSL-CM5A-LA
23-06-2001,0.04,1986-2005,IPSL-CM5A-LA
24-06-2001,0.593,1986-2005,IPSL-CM5A-LA
25-06-2001,0,1986-2005,IPSL-CM5A-LA
26-06-2001,0.603,1986-2005,IPSL-CM5A-LA
27-06-2001,0.017,1986-2005,IPSL-CM5A-LA
28-06-2001,0,1986-2005,IPSL-CM5A-LA
29-06-2001,14.488,1986-2005,IPSL-CM5A-LA
30-06-2001,15.939,1986-2005,IPSL-CM5A-LA
01-07-2001,1.097,1986-2005,IPSL-CM5A-LA
02-07-2001,0,1986-2005,IPSL-CM5A-LA
03-07-2001,4.011,1986-2005,IPSL-CM5A-LA
04-07-2001,0.001,1986-2005,IPSL-CM5A-LA
05-07-2001,2.918,1986-2005,IPSL-CM5A-LA
06-07-2001,0,1986-2005,IPSL-CM5A-LA
07-07-2001,2.19,1986-2005,IPSL-CM5A-LA
08-07-2001,0.013,1986-2005,IPSL-CM5A-LA
09-07-2001,0.054,1986-2005,IPSL-CM5A-LA
10-07-2001,0.459,1986-2005,IPSL-CM5A-LA
11-07-2001,2.68,1986-2005,IPSL-CM5A-LA
12-07-2001,2.452,1986-2005,IPSL-CM5A-LA
13-07-2001,0,1986-2005,IPSL-CM5A-LA
14-07-2001,0,1986-2005,IPSL-CM5A-LA
15-07-2001,0,1986-2005,IPSL-CM5A-LA
16-07-2001,0.39,1986-2005,IPSL-CM5A-LA
17-07-2001,2.717,1986-2005,IPSL-CM5A-LA
18-07-2001,0,1986-2005,IPSL-CM5A-LA
19-07-2001,0,1986-2005,IPSL-CM5A-LA
20-07-2001,0,1986-2005,IPSL-CM5A-LA
21-07-2001,0,1986-2005,IPSL-CM5A-LA
22-07-2001,0,1986-2005,IPSL-CM5A-LA
23-07-2001,0.005,1986-2005,IPSL-CM5A-LA
24-07-2001,0.065,1986-2005,IPSL-CM5A-LA
25-07-2001,2.091,1986-2005,IPSL-CM5A-LA
26-07-2001,1.137,1986-2005,IPSL-CM5A-LA
27-07-2001,1.18,1986-2005,IPSL-CM5A-LA
28-07-2001,0,1986-2005,IPSL-CM5A-LA
29-07-2001,0.676,1986-2005,IPSL-CM5A-LA
30-07-2001,0.052,1986-2005,IPSL-CM5A-LA
31-07-2001,0.109,1986-2005,IPSL-CM5A-LA
01-08-2001,3.789,1986-2005,IPSL-CM5A-LA
02-08-2001,1.186,1986-2005,IPSL-CM5A-LA
03-08-2001,0.431,1986-2005,IPSL-CM5A-LA
04-08-2001,3.467,1986-2005,IPSL-CM5A-LA
05-08-2001,0.271,1986-2005,IPSL-CM5A-LA
06-08-2001,1.59,1986-2005,IPSL-CM5A-LA
07-08-2001,4.561,1986-2005,IPSL-CM5A-LA
08-08-2001,3.162,1986-2005,IPSL-CM5A-LA
09-08-2001,5.155,1986-2005,IPSL-CM5A-LA
10-08-2001,0.116,1986-2005,IPSL-CM5A-LA
11-08-2001,2.49,1986-2005,IPSL-CM5A-LA
12-08-2001,0.14,1986-2005,IPSL-CM5A-LA
13-08-2001,0.18,1986-2005,IPSL-CM5A-LA
14-08-2001,0,1986-2005,IPSL-CM5A-LA
15-08-2001,0,1986-2005,IPSL-CM5A-LA
16-08-2001,0.049,1986-2005,IPSL-CM5A-LA
17-08-2001,0,1986-2005,IPSL-CM5A-LA
18-08-2001,1.735,1986-2005,IPSL-CM5A-LA
19-08-2001,2.319,1986-2005,IPSL-CM5A-LA
20-08-2001,1.48,1986-2005,IPSL-CM5A-LA
21-08-2001,1.86,1986-2005,IPSL-CM5A-LA
22-08-2001,0,1986-2005,IPSL-CM5A-LA
23-08-2001,0,1986-2005,IPSL-CM5A-LA
24-08-2001,0,1986-2005,IPSL-CM5A-LA
25-08-2001,0.544,1986-2005,IPSL-CM5A-LA
26-08-2001,2.532,1986-2005,IPSL-CM5A-LA
27-08-2001,1.56,1986-2005,IPSL-CM5A-LA
28-08-2001,1.542,1986-2005,IPSL-CM5A-LA
29-08-2001,1.966,1986-2005,IPSL-CM5A-LA
30-08-2001,5.599,1986-2005,IPSL-CM5A-LA
31-08-2001,1.598,1986-2005,IPSL-CM5A-LA
01-09-2001,0.279,1986-2005,IPSL-CM5A-LA
02-09-2001,0,1986-2005,IPSL-CM5A-LA
03-09-2001,2.2,1986-2005,IPSL-CM5A-LA
04-09-2001,2.221,1986-2005,IPSL-CM5A-LA
05-09-2001,0.45,1986-2005,IPSL-CM5A-LA
06-09-2001,5.408,1986-2005,IPSL-CM5A-LA
07-09-2001,2.488,1986-2005,IPSL-CM5A-LA
08-09-2001,0.064,1986-2005,IPSL-CM5A-LA
09-09-2001,3.233,1986-2005,IPSL-CM5A-LA
10-09-2001,2.204,1986-2005,IPSL-CM5A-LA
11-09-2001,3.47,1986-2005,IPSL-CM5A-LA
12-09-2001,0.006,1986-2005,IPSL-CM5A-LA
13-09-2001,0,1986-2005,IPSL-CM5A-LA
14-09-2001,2.193,1986-2005,IPSL-CM5A-LA
15-09-2001,0.681,1986-2005,IPSL-CM5A-LA
16-09-2001,0.241,1986-2005,IPSL-CM5A-LA
17-09-2001,0.036,1986-2005,IPSL-CM5A-LA
18-09-2001,0,1986-2005,IPSL-CM5A-LA
19-09-2001,0,1986-2005,IPSL-CM5A-LA
20-09-2001,0.039,1986-2005,IPSL-CM5A-LA
21-09-2001,0.044,1986-2005,IPSL-CM5A-LA
22-09-2001,11.044,1986-2005,IPSL-CM5A-LA
23-09-2001,0.038,1986-2005,IPSL-CM5A-LA
24-09-2001,0,1986-2005,IPSL-CM5A-LA
25-09-2001,0.867,1986-2005,IPSL-CM5A-LA
26-09-2001,0.002,1986-2005,IPSL-CM5A-LA
27-09-2001,0,1986-2005,IPSL-CM5A-LA
28-09-2001,1.69,1986-2005,IPSL-CM5A-LA
29-09-2001,0.017,1986-2005,IPSL-CM5A-LA
30-09-2001,2.08,1986-2005,IPSL-CM5A-LA
01-10-2001,0.547,1986-2005,IPSL-CM5A-LA
02-10-2001,6.327,1986-2005,IPSL-CM5A-LA
03-10-2001,1.631,1986-2005,IPSL-CM5A-LA
04-10-2001,11.389,1986-2005,IPSL-CM5A-LA
05-10-2001,0.114,1986-2005,IPSL-CM5A-LA
06-10-2001,0.521,1986-2005,IPSL-CM5A-LA
07-10-2001,0.868,1986-2005,IPSL-CM5A-LA
08-10-2001,0,1986-2005,IPSL-CM5A-LA
09-10-2001,1.795,1986-2005,IPSL-CM5A-LA
10-10-2001,0.03,1986-2005,IPSL-CM5A-LA
11-10-2001,0,1986-2005,IPSL-CM5A-LA
12-10-2001,0.272,1986-2005,IPSL-CM5A-LA
13-10-2001,0,1986-2005,IPSL-CM5A-LA
14-10-2001,0,1986-2005,IPSL-CM5A-LA
15-10-2001,2.057,1986-2005,IPSL-CM5A-LA
16-10-2001,0.011,1986-2005,IPSL-CM5A-LA
17-10-2001,1.618,1986-2005,IPSL-CM5A-LA
18-10-2001,2.463,1986-2005,IPSL-CM5A-LA
19-10-2001,0,1986-2005,IPSL-CM5A-LA
20-10-2001,0.653,1986-2005,IPSL-CM5A-LA
21-10-2001,0.873,1986-2005,IPSL-CM5A-LA
22-10-2001,4.76,1986-2005,IPSL-CM5A-LA
23-10-2001,2.873,1986-2005,IPSL-CM5A-LA
24-10-2001,0.002,1986-2005,IPSL-CM5A-LA
25-10-2001,0,1986-2005,IPSL-CM5A-LA
26-10-2001,0,1986-2005,IPSL-CM5A-LA
27-10-2001,0.547,1986-2005,IPSL-CM5A-LA
28-10-2001,0.401,1986-2005,IPSL-CM5A-LA
29-10-2001,1.559,1986-2005,IPSL-CM5A-LA
30-10-2001,1.85,1986-2005,IPSL-CM5A-LA
31-10-2001,4.795,1986-2005,IPSL-CM5A-LA
01-11-2001,0.055,1986-2005,IPSL-CM5A-LA
02-11-2001,0.474,1986-2005,IPSL-CM5A-LA
03-11-2001,10.837,1986-2005,IPSL-CM5A-LA
04-11-2001,10.081,1986-2005,IPSL-CM5A-LA
05-11-2001,3.2,1986-2005,IPSL-CM5A-LA
06-11-2001,0.039,1986-2005,IPSL-CM5A-LA
07-11-2001,0,1986-2005,IPSL-CM5A-LA
08-11-2001,0,1986-2005,IPSL-CM5A-LA
09-11-2001,0.045,1986-2005,IPSL-CM5A-LA
10-11-2001,8.579,1986-2005,IPSL-CM5A-LA
11-11-2001,1.32,1986-2005,IPSL-CM5A-LA
12-11-2001,0.044,1986-2005,IPSL-CM5A-LA
13-11-2001,8.795,1986-2005,IPSL-CM5A-LA
14-11-2001,0.614,1986-2005,IPSL-CM5A-LA
15-11-2001,1.701,1986-2005,IPSL-CM5A-LA
16-11-2001,2.265,1986-2005,IPSL-CM5A-LA
17-11-2001,0.005,1986-2005,IPSL-CM5A-LA
18-11-2001,3.165,1986-2005,IPSL-CM5A-LA
19-11-2001,1.257,1986-2005,IPSL-CM5A-LA
20-11-2001,2.633,1986-2005,IPSL-CM5A-LA
21-11-2001,0.284,1986-2005,IPSL-CM5A-LA
22-11-2001,1.948,1986-2005,IPSL-CM5A-LA
23-11-2001,0.283,1986-2005,IPSL-CM5A-LA
24-11-2001,0.037,1986-2005,IPSL-CM5A-LA
25-11-2001,0.181,1986-2005,IPSL-CM5A-LA
26-11-2001,5.172,1986-2005,IPSL-CM5A-LA
27-11-2001,0.535,1986-2005,IPSL-CM5A-LA
28-11-2001,0.144,1986-2005,IPSL-CM5A-LA
29-11-2001,2.462,1986-2005,IPSL-CM5A-LA
30-11-2001,0.021,1986-2005,IPSL-CM5A-LA
01-12-2001,0,1986-2005,IPSL-CM5A-LA
02-12-2001,0.004,1986-2005,IPSL-CM5A-LA
03-12-2001,6.5,1986-2005,IPSL-CM5A-LA
04-12-2001,0.048,1986-2005,IPSL-CM5A-LA
05-12-2001,0.001,1986-2005,IPSL-CM5A-LA
06-12-2001,19.909,1986-2005,IPSL-CM5A-LA
07-12-2001,0.002,1986-2005,IPSL-CM5A-LA
08-12-2001,3.605,1986-2005,IPSL-CM5A-LA
09-12-2001,1.985,1986-2005,IPSL-CM5A-LA
10-12-2001,0.57,1986-2005,IPSL-CM5A-LA
11-12-2001,0.001,1986-2005,IPSL-CM5A-LA
12-12-2001,0.029,1986-2005,IPSL-CM5A-LA
13-12-2001,0.004,1986-2005,IPSL-CM5A-LA
14-12-2001,0.021,1986-2005,IPSL-CM5A-LA
15-12-2001,0.096,1986-2005,IPSL-CM5A-LA
16-12-2001,0.181,1986-2005,IPSL-CM5A-LA
17-12-2001,1.86,1986-2005,IPSL-CM5A-LA
18-12-2001,1.35,1986-2005,IPSL-CM5A-LA
19-12-2001,2.747,1986-2005,IPSL-CM5A-LA
20-12-2001,1.445,1986-2005,IPSL-CM5A-LA
21-12-2001,2.107,1986-2005,IPSL-CM5A-LA
22-12-2001,0.131,1986-2005,IPSL-CM5A-LA
23-12-2001,0,1986-2005,IPSL-CM5A-LA
24-12-2001,14.082,1986-2005,IPSL-CM5A-LA
25-12-2001,5.529,1986-2005,IPSL-CM5A-LA
26-12-2001,0.194,1986-2005,IPSL-CM5A-LA
27-12-2001,0.413,1986-2005,IPSL-CM5A-LA
28-12-2001,0.039,1986-2005,IPSL-CM5A-LA
29-12-2001,2.252,1986-2005,IPSL-CM5A-LA
30-12-2001,12.2,1986-2005,IPSL-CM5A-LA
31-12-2001,10.871,1986-2005,IPSL-CM5A-LA
01-01-2002,0.907,1986-2005,IPSL-CM5A-LA
02-01-2002,0,1986-2005,IPSL-CM5A-LA
03-01-2002,0,1986-2005,IPSL-CM5A-LA
04-01-2002,0.001,1986-2005,IPSL-CM5A-LA
05-01-2002,88.608,1986-2005,IPSL-CM5A-LA
06-01-2002,87.576,1986-2005,IPSL-CM5A-LA
07-01-2002,0.456,1986-2005,IPSL-CM5A-LA
08-01-2002,0.001,1986-2005,IPSL-CM5A-LA
09-01-2002,21.907,1986-2005,IPSL-CM5A-LA
10-01-2002,4.982,1986-2005,IPSL-CM5A-LA
11-01-2002,0.609,1986-2005,IPSL-CM5A-LA
12-01-2002,1.008,1986-2005,IPSL-CM5A-LA
13-01-2002,1.783,1986-2005,IPSL-CM5A-LA
14-01-2002,3.365,1986-2005,IPSL-CM5A-LA
15-01-2002,2.2,1986-2005,IPSL-CM5A-LA
16-01-2002,3.007,1986-2005,IPSL-CM5A-LA
17-01-2002,0.267,1986-2005,IPSL-CM5A-LA
18-01-2002,1.38,1986-2005,IPSL-CM5A-LA
19-01-2002,0.239,1986-2005,IPSL-CM5A-LA
20-01-2002,0.02,1986-2005,IPSL-CM5A-LA
21-01-2002,0.074,1986-2005,IPSL-CM5A-LA
22-01-2002,0.013,1986-2005,IPSL-CM5A-LA
23-01-2002,4.911,1986-2005,IPSL-CM5A-LA
24-01-2002,2.12,1986-2005,IPSL-CM5A-LA
25-01-2002,7.469,1986-2005,IPSL-CM5A-LA
26-01-2002,0.329,1986-2005,IPSL-CM5A-LA
27-01-2002,0.036,1986-2005,IPSL-CM5A-LA
28-01-2002,0.001,1986-2005,IPSL-CM5A-LA
29-01-2002,0,1986-2005,IPSL-CM5A-LA
30-01-2002,0.586,1986-2005,IPSL-CM5A-LA
31-01-2002,0.257,1986-2005,IPSL-CM5A-LA
01-02-2002,5.077,1986-2005,IPSL-CM5A-LA
02-02-2002,4.854,1986-2005,IPSL-CM5A-LA
03-02-2002,0.045,1986-2005,IPSL-CM5A-LA
04-02-2002,0,1986-2005,IPSL-CM5A-LA
05-02-2002,2.116,1986-2005,IPSL-CM5A-LA
06-02-2002,4.626,1986-2005,IPSL-CM5A-LA
07-02-2002,1.089,1986-2005,IPSL-CM5A-LA
08-02-2002,1.642,1986-2005,IPSL-CM5A-LA
09-02-2002,1.319,1986-2005,IPSL-CM5A-LA
10-02-2002,0.242,1986-2005,IPSL-CM5A-LA
11-02-2002,0.026,1986-2005,IPSL-CM5A-LA
12-02-2002,0.007,1986-2005,IPSL-CM5A-LA
13-02-2002,0,1986-2005,IPSL-CM5A-LA
14-02-2002,0,1986-2005,IPSL-CM5A-LA
15-02-2002,0,1986-2005,IPSL-CM5A-LA
16-02-2002,0,1986-2005,IPSL-CM5A-LA
17-02-2002,0.012,1986-2005,IPSL-CM5A-LA
18-02-2002,2.535,1986-2005,IPSL-CM5A-LA
19-02-2002,12.791,1986-2005,IPSL-CM5A-LA
20-02-2002,0.948,1986-2005,IPSL-CM5A-LA
21-02-2002,0.435,1986-2005,IPSL-CM5A-LA
22-02-2002,0.003,1986-2005,IPSL-CM5A-LA
23-02-2002,0.001,1986-2005,IPSL-CM5A-LA
24-02-2002,21.763,1986-2005,IPSL-CM5A-LA
25-02-2002,0.091,1986-2005,IPSL-CM5A-LA
26-02-2002,0.321,1986-2005,IPSL-CM5A-LA
27-02-2002,0.013,1986-2005,IPSL-CM5A-LA
28-02-2002,0.379,1986-2005,IPSL-CM5A-LA
01-03-2002,0.103,1986-2005,IPSL-CM5A-LA
02-03-2002,6.8,1986-2005,IPSL-CM5A-LA
03-03-2002,13.87,1986-2005,IPSL-CM5A-LA
04-03-2002,11.46,1986-2005,IPSL-CM5A-LA
05-03-2002,8.273,1986-2005,IPSL-CM5A-LA
06-03-2002,0.722,1986-2005,IPSL-CM5A-LA
07-03-2002,0,1986-2005,IPSL-CM5A-LA
08-03-2002,0.019,1986-2005,IPSL-CM5A-LA
09-03-2002,0,1986-2005,IPSL-CM5A-LA
10-03-2002,0.879,1986-2005,IPSL-CM5A-LA
11-03-2002,1.973,1986-2005,IPSL-CM5A-LA
12-03-2002,1.53,1986-2005,IPSL-CM5A-LA
13-03-2002,3.924,1986-2005,IPSL-CM5A-LA
14-03-2002,3.989,1986-2005,IPSL-CM5A-LA
15-03-2002,0.206,1986-2005,IPSL-CM5A-LA
16-03-2002,0.782,1986-2005,IPSL-CM5A-LA
17-03-2002,0.408,1986-2005,IPSL-CM5A-LA
18-03-2002,1.362,1986-2005,IPSL-CM5A-LA
19-03-2002,1.016,1986-2005,IPSL-CM5A-LA
20-03-2002,2.509,1986-2005,IPSL-CM5A-LA
